,final_pos,points,name,age,country,id,competition,place,date,category,weapon,gender,event,type,td_pre256,tr_pre256,opp_pre256,match_dif_pre256,match_res_pre256,td_pre128,tr_pre128,opp_pre128,match_dif_pre128,match_res_pre128,td_pre64,tr_pre64,opp_pre64,match_dif_pre64,match_res_pre64,td_t64,tr_t64,opp_t64,match_dif_t64,match_res_t64,td_t32,tr_t32,opp_t32,match_dif_t32,match_res_t32,td_t16,tr_t16,opp_t16,match_dif_t16,match_res_t16,td_t8,tr_t8,opp_t8,match_dif_t8,match_res_t8,td_semi,tr_semi,opp_semi,match_dif_semi,match_res_semi,td_final,tr_final,opp_final,match_dif_final,match_res_final,rank_poule,poule_vict,M,td_polues,tr_poules,poule_ind,p_diff,poule_order,p1,p2,p3,p4,p5,p6,p_matches,p1_result,p1_td,p1_tr,p1_opp,p2_result,p2_td,p2_tr,p2_opp,p3_result,p3_td,p3_tr,p3_opp,p4_result,p4_td,p4_tr,p4_opp,p5_result,p5_td,p5_tr,p5_opp,p6_result,p6_td,p6_tr,p6_opp
554,98.0,0.5,KAKAURIDZE Goga,22.0,GEO,kakauridzeg,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,10.0,15.0,galgoczytam,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,4.0,6.0,23.0,17.0,0.667,6.0,6.0,V/5,V/5,V/5,D/0,V/5,D/3,6.0,V,5.0,0.0,jarrysamuel,D,3.0,5.0,bonahraoul,V,5.0,1.0,saadyacine,D,0.0,5.0,repettigiov,V,5.0,4.0,platonovbog,V,5.0,5.0,bonahraoul
555,99.0,0.5,KATO Hibiki,21.0,JPN,katohibiki,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,14.0,15.0,elarabymaze,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,4.0,6.0,25.0,20.0,0.667,5.0,6.0,V/5,D/3,V/5,D/2,V/5,V/5,6.0,V,5.0,4.0,bonifaciogu,V,5.0,2.0,sattarkhann,D,3.0,5.0,gallomichel,D,2.0,5.0,webbjonatha,V,5.0,2.0,lopezdeguer,V,5.0,2.0,sattarkhann
556,99.0,0.5,STATSENKO Oleksiy,28.0,UKR,statsenkool,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,10.0,15.0,shenchenpen,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,4.0,6.0,25.0,20.0,0.667,5.0,1.0,V/5,D/3,V/5,D/2,V/5,V/5,6.0,V,5.0,2.0,moggleopold,V,5.0,4.0,bounabiakra,D,2.0,5.0,linxiao,D,3.0,5.0,stasiakolaf,V,5.0,1.0,moatazmedha,V,5.0,3.0,kaouechmoha
557,101.0,0.5,ZHU Zhongtian,26.0,CHN,zhuzhongtia,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,13.0,15.0,cohenjosef,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,4.0,6.0,26.0,22.0,0.667,4.0,5.0,V/5,V/5,D/4,V/5,D/2,V/5,6.0,V,5.0,1.0,alshamlanyo,V,5.0,4.0,ferjaniahme,V,5.0,4.0,ishiigo,V,5.0,3.0,lowhotin,D,4.0,5.0,rakhmanalim,D,2.0,5.0,archvadzeva
558,102.0,0.5,SUNG Hyeonmo,23.0,KOR,sunghyeonmo,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,14.0,15.0,xuhaojun,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,4.0,6.0,24.0,20.0,0.667,4.0,2.0,V/5,V/5,D/3,V/5,V/5,D/1,6.0,V,5.0,4.0,kokubomao,V,5.0,4.0,cohenjosef,V,5.0,0.0,perezmartin,D,1.0,5.0,rahbarimoha,D,3.0,5.0,bounchadaza,V,5.0,2.0,ailincarare
559,103.0,0.5,LOPEZ DE GUERENU Jorge,22.0,ESP,lopezdeguer,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,14.0,15.0,gyorgylehel,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,4.0,6.0,23.0,19.0,0.667,4.0,1.0,D/1,V/5,V/5,V/5,D/2,V/5,6.0,V,5.0,1.0,webbjonatha,V,5.0,3.0,sattarkhann,V,5.0,3.0,rostomali,V,5.0,2.0,bonifaciogu,D,2.0,5.0,katohibiki,D,1.0,5.0,gallomichel
560,104.0,0.5,TAHLA Abdallah,20.0,JOR,tahlaabdall,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,11.0,15.0,changchihin,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,4.0,6.0,22.0,23.0,0.667,-1.0,2.0,V/5,D/1,D/1,V/5,V/5,V/5,6.0,V,5.0,3.0,alpaidzemik,D,1.0,5.0,hoszelongaa,V,5.0,4.0,singhkarans,V,5.0,3.0,yagodkaandr,D,1.0,5.0,emuraryohei,V,5.0,3.0,gyorgylehel
561,105.0,0.5,STASIAK Olaf,20.0,POL,stasiakolaf,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,13.0,15.0,boureaupaco,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,4.0,6.0,23.0,25.0,0.667,-2.0,3.0,V/5,V/5,D/2,D/1,V/5,V/5,6.0,V,5.0,4.0,moatazmedha,V,5.0,4.0,kaouechmoha,D,2.0,5.0,moggleopold,V,5.0,3.0,statsenkool,D,1.0,5.0,linxiao,V,5.0,4.0,bounabiakra
562,106.0,0.5,HERNANDEZ CABALLERO Andres,26.0,ESP,hernandezca,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,9.0,15.0,ailincarare,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,4.0,6.0,22.0,24.0,0.667,-2.0,4.0,V/5,V/5,V/5,D/2,D/0,V/5,6.0,V,5.0,4.0,saadyoucefa,D,2.0,5.0,yildirimenv,V,5.0,3.0,hmissiamena,D,0.0,5.0,yendarren,V,5.0,4.0,baherarasba,V,5.0,3.0,kafarkaneab
563,107.0,0.5,DAI Rui,22.0,CHN,dairui,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,7.0,15.0,berre'enric,-8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,3.0,5.0,19.0,14.0,0.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,108.0,0.5,KURALBEKULY Bakdaulet,23.0,KAZ,kuralbekuly,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,10.0,15.0,cozmuleanuc,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,3.0,5.0,19.0,17.0,0.6,2.0,1.0,V/5,V/5,V/5,D/1,D/3,D/0,6.0,V,5.0,4.0,cauchonfran,D,0.0,0.0,iliasznicol,D,1.0,5.0,torrepietro,V,5.0,2.0,yamanfurkan,D,3.0,5.0,chowchunghe,V,5.0,1.0,izemademabd
565,109.0,0.5,MOATAZ Medhat,22.0,EGY,moatazmedha,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,14.0,15.0,zmaualexand,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,3.0,6.0,24.0,15.0,0.5,9.0,6.0,D/1,V/5,D/4,V/5,D/4,V/5,6.0,D,4.0,5.0,stasiakolaf,V,5.0,0.0,bounabiakra,V,5.0,0.0,kaouechmoha,V,5.0,0.0,moggleopold,D,1.0,5.0,statsenkool,D,4.0,0.0,bounabiakra
566,110.0,0.5,BRONISZEWSKI Marcel,18.0,POL,broniszewsk,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,10.0,15.0,humenvasyl,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,3.0,6.0,27.0,20.0,0.5,7.0,2.0,D/4,V/5,V/5,D/4,V/5,D/4,6.0,D,4.0,5.0,teveldenoah,V,5.0,1.0,kutchukhidz,V,5.0,2.0,humenvasyl,D,4.0,5.0,abdulkareem,V,5.0,2.0,amermohamed,D,4.0,5.0,colleauchar
567,111.0,0.5,SINGH Karan Singh,23.0,IND,singhkarans,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,14.0,15.0,ishiigo,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,3.0,6.0,26.0,20.0,0.5,6.0,6.0,D/4,D/4,D/3,V/5,V/5,V/5,6.0,D,3.0,5.0,hoszelongaa,V,5.0,3.0,yagodkaandr,D,4.0,5.0,tahlaabdall,V,5.0,1.0,emuraryohei,D,4.0,5.0,gyorgylehel,V,5.0,3.0,yagodkaandr
568,112.0,0.5,MORAN Yago,19.0,ESP,moranyago,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,11.0,15.0,lowhotin,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.0,6.0,24.0,20.0,0.5,4.0,7.0,D/4,V/5,V/5,D/1,D/4,V/5,6.0,D,4.0,5.0,yanyinghui,V,5.0,0.0,ainoucheada,D,4.0,5.0,moatazadham,V,5.0,3.0,chiaraangel,D,1.0,2.0,samakemaham,D,1.0,5.0,mignuzzigia
569,112.0,0.5,SATTARKHAN Nazarbay,24.0,KAZ,sattarkhann,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,9.0,15.0,sarkissyana,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.0,6.0,24.0,20.0,0.5,4.0,7.0,D/3,D/4,V/5,V/5,V/5,D/2,6.0,D,3.0,5.0,lopezdeguer,D,2.0,5.0,katohibiki,V,5.0,0.0,rostomali,D,4.0,5.0,gallomichel,V,5.0,3.0,bonifaciogu,V,5.0,2.0,webbjonatha
570,114.0,0.5,DESROSIERS Olivier,18.0,CAN,desrosierso,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,6.0,15.0,chiaraangel,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,3.0,6.0,23.0,20.0,0.5,3.0,3.0,V/5,D/4,V/5,D/0,D/4,V/5,6.0,D,4.0,5.0,tanishitana,D,4.0,5.0,dogyeongdon,V,5.0,2.0,almutairiad,V,5.0,3.0,thompsonkha,D,0.0,5.0,xuhaojun,V,5.0,0.0,boureaupaco
571,115.0,0.5,WANG Shi,25.0,CHN,wangshi,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,11.0,15.0,aymanmostaf,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,3.0,6.0,23.0,22.0,0.5,1.0,3.0,V/5,V/5,D/2,V/5,D/3,D/3,6.0,D,3.0,5.0,zeagibran,V,5.0,4.0,bravoinaki,D,2.0,5.0,shindeabhay,V,5.0,2.0,chernimoham,V,5.0,1.0,bounaceurmo,D,3.0,5.0,kindlerfred
572,116.0,0.5,ALSHAMLAN Bandar,25.0,KUW,alshamlanba,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,8.0,15.0,foschinigab,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,3.0,6.0,21.0,20.0,0.5,1.0,1.0,D/1,V/5,D/2,V/5,D/3,V/5,6.0,D,2.0,5.0,decsitamas,V,5.0,1.0,alamawiahma,V,5.0,3.0,schlafferle,V,5.0,1.0,dimartinopi,D,3.0,5.0,benmansourm,D,1.0,5.0,streetskait
573,117.0,0.5,DODDO Andrew,24.0,USA,doddoandrew,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,11.0,15.0,hoshinokent,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,3.0,6.0,24.0,25.0,0.5,-1.0,2.0,D/3,V/5,D/4,D/2,V/5,V/5,6.0,D,2.0,5.0,patriceseba,V,5.0,3.0,frohlichbal,V,5.0,4.0,hahansol,V,5.0,3.0,shenchenpen,D,4.0,5.0,alqudihiahm,D,3.0,5.0,zmaualexand
574,118.0,0.5,SHINDE Abhay Krishna,20.0,IND,shindeabhay,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,6.0,15.0,chowchunghe,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,3.0,6.0,21.0,22.0,0.5,-1.0,4.0,V/5,D/0,V/5,V/5,D/2,D/4,6.0,V,5.0,1.0,chernimoham,V,5.0,4.0,bounaceurmo,V,5.0,2.0,wangshi,D,2.0,5.0,zeagibran,D,0.0,5.0,bravoinaki,D,4.0,5.0,kindlerfred
575,119.0,0.5,RAKHMANALI Mukhamedali,28.0,KAZ,rakhmanalim,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,7.0,15.0,teveldenoah,-8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,3.0,6.0,21.0,23.0,0.5,-2.0,3.0,D/3,V/5,D/2,V/5,V/5,D/1,6.0,V,5.0,3.0,archvadzeva,V,5.0,1.0,alshamlanyo,D,2.0,5.0,ferjaniahme,D,3.0,5.0,ishiigo,V,5.0,4.0,zhuzhongtia,D,1.0,5.0,lowhotin
576,120.0,0.5,DICK Jadryn,27.0,IRL,dickjadryn,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,11.0,15.0,armijogabri,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,6.0,19.0,22.0,0.5,-3.0,5.0,V/5,D/1,V/5,V/5,D/0,D/3,6.0,D,1.0,5.0,dearywillia,V,5.0,2.0,ouchioucham,V,5.0,4.0,zahedinima,D,3.0,5.0,lambertmaxe,V,5.0,1.0,dinunichola,D,0.0,5.0,cidumatei
577,121.0,0.5,MACKIEWICZ Andrew,27.0,USA,mackiewicza,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,13.0,15.0,webbjonatha,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,3.0,6.0,21.0,25.0,0.5,-4.0,1.0,D/1,D/4,D/1,V/5,V/5,V/5,6.0,D,1.0,5.0,kempflorenz,V,5.0,3.0,nabiyevzhan,V,5.0,4.0,aslantolga,D,4.0,5.0,parksangwon,V,5.0,3.0,dragomirgeo,D,1.0,5.0,tsubohayato
578,122.0,0.5,ALMASRI Osama,20.0,JOR,almasriosam,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,5.0,15.0,dogyeongdon,-10.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,3.0,6.0,20.0,25.0,0.5,-5.0,5.0,V/5,V/5,V/5,D/2,D/2,D/1,6.0,V,5.0,3.0,saadyacine,D,2.0,5.0,repettigiov,V,5.0,4.0,platonovbog,D,1.0,5.0,bonahraoul,V,5.0,3.0,jarrysamuel,D,2.0,5.0,kakauridzeg
579,123.0,0.5,CAUCHON Francois,22.0,CAN,cauchonfran,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,7.0,15.0,madrigalsan,-8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,2.0,5.0,19.0,18.0,0.4,1.0,4.0,D/4,V/5,V/5,D/2,D/3,D/0,6.0,D,4.0,5.0,kuralbekuly,D,2.0,5.0,torrepietro,V,5.0,1.0,yamanfurkan,D,3.0,5.0,chowchunghe,V,5.0,2.0,izemademabd,D,0.0,0.0,iliasznicol
580,124.0,0.5,YAMAN Furkan,15.0,TUR,yamanfurkan,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,9.0,15.0,patriceseba,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,2.0,5.0,15.0,21.0,0.4,-6.0,3.0,D/2,V/5,D/1,D/2,V/5,D/0,6.0,V,5.0,2.0,chowchunghe,V,5.0,4.0,izemademabd,D,1.0,5.0,cauchonfran,D,2.0,5.0,kuralbekuly,D,2.0,5.0,torrepietro,D,0.0,0.0,iliasznicol
581,125.0,0.5,PLATONOV Bogdan,26.0,UKR,platonovbog,Coupe du Monde,Alger,2022-11-10 00:00:00,S,S,M,I,A,,,,,,10.0,15.0,thompsonkha,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,2.0,6.0,23.0,23.0,0.333,0.0,1.0,V/5,V/5,D/2,D/4,D/4,D/3,6.0,D,2.0,5.0,repettigiov,D,3.0,5.0,bonahraoul,D,4.0,5.0,almasriosam,V,5.0,1.0,jarrysamuel,D,4.0,5.0,kakauridzeg,V,5.0,2.0,saadyacine
